"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"x1e.xlarge","c5d.9xlarge","184","224520","13648","3247","0","5774","0","936","0","0","0","936","73006","11","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:59:36","2024-09-03T13:59:52","true"
"x1e.8xlarge","m5zn.6xlarge","172","225471","13921","3210","0","5774","0","935","0","0","0","935","120758","4","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:12:18","2024-09-03T14:12:33","true"
"r4.16xlarge","m5n.large","180","227774","14417","2795","0","5774","0","936","0","0","0","936","55193","4","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:17:08","2024-09-03T14:17:23","true"
"r4.8xlarge","c6a.24xlarge","154","233997","13842","2967","0","5774","0","936","0","0","0","936","99183","5","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:15:31","2024-09-03T14:15:47","false"
"m5a.2xlarge","c5a.large","211","222746","18473","4191","0","5774","0","936","0","0","0","936","85416","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:46:06","2024-09-03T13:46:21","true"
"m5a.8xlarge","r4.large","303","229109","18165","4485","0","5774","0","936","0","0","0","936","121366","8","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:47:41","2024-09-03T13:47:56","false"
"c5a.24xlarge","c6i.16xlarge","226","215911","14587","3159","0","5774","0","935","0","0","0","935","116336","11","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:04:26","2024-09-03T14:04:41","true"
"r4.large","m5a.2xlarge","189","222137","16425","3066","0","5774","0","935","0","0","0","935","142899","8","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:01:13","2024-09-03T14:01:28","false"
"c6i.16xlarge","m4.16xlarge","133","237813","16734","1618","0","5776","0","937","0","0","0","937","68966","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:25:11","2024-09-03T14:25:29","false"
"c6i.large","c5.9xlarge","85","197098","11181","1775","0","5776","0","936","0","0","0","936","88186","11","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:18:44","2024-09-03T14:18:59","false"
